gid,animal,time,geom,label
1023,767,2006-11-03 12:02:57,0101000020110F000062DF46CA55C632412970BA2F00105641,2
1024,767,2006-11-03 16:01:48,0101000020110F0000E748BA2DC1C5324129EAE969F50F5641,2
1025,767,2006-11-03 20:01:53,0101000020110F000000B869A611C53241EFED50E56C0F5641,2
1026,767,2006-11-04 00:02:24,0101000020110F000089D9C3FD09C5324134677BD96D0F5641,2
1028,767,2006-11-04 12:03:10,0101000020110F000021F9B5DD06C73241A4CA28A018105641,2
1029,767,2006-11-04 20:01:25,0101000020110F000065287AF82FC33241D4DA0DA4AF0F5641,2
1045,767,2006-11-07 20:01:54,0101000020110F0000805479996CC63241FA654F979B0F5641,2
1081,767,2006-11-15 04:01:24,0101000020110F0000298550866AC33241DE66E015B20F5641,2
1082,767,2006-11-15 08:03:06,0101000020110F0000634337C305C63241F514398CF80F5641,2
1083,767,2006-11-15 20:01:24,0101000020110F000031AD3448DCC332413F9C93F57F0F5641,2
1164,767,2006-12-02 20:00:54,0101000020110F0000097657333FC43241E1A9B44B910F5641,2
1165,767,2006-12-03 00:02:17,0101000020110F0000C02D92214BC23241C53B3CE5010F5641,2
1166,767,2006-12-03 04:01:19,0101000020110F0000C5B514DB39C33241594E442ED60E5641,2
1153,767,2006-11-30 16:01:48,0101000020110F00003A2B588866C63241E3F5A6E003105641,2
1154,767,2006-11-30 20:01:42,0101000020110F0000B84F753DA2C332413119776EF20E5641,2
1155,767,2006-12-01 00:01:17,0101000020110F00004AD78660DAC23241001A29CD0B0F5641,2
1156,767,2006-12-01 04:01:45,0101000020110F00007AD834E494C2324135761173120F5641,2
1157,767,2006-12-01 08:02:01,0101000020110F00000B429ABBD0C732414BBC8F631C105641,2
1158,767,2006-12-01 12:02:15,0101000020110F0000AD7E5341A7C73241A098ABF808105641,2
1159,767,2006-12-01 20:01:19,0101000020110F0000E5E025F377C332414BC39776360F5641,2
1160,767,2006-12-02 00:00:54,0101000020110F000030DC14688AC332412CC30D55020F5641,2
1161,767,2006-12-02 04:01:12,0101000020110F000045A674A281C33241087E2D0B180F5641,2
1162,767,2006-12-02 12:01:17,0101000020110F00002B00BE0D5AC6324187DEE23804105641,2
1163,767,2006-12-02 16:02:19,0101000020110F000076FFD4905AC63241ECF3DC4D07105641,2
